Município,Ano,PIB per capita
Antônio Dias,2017,19665.92
Antônio Prado de Minas,2017,13453.84
Araçaí,2017,24551.94
Aracitaba,2017,10600.38
Araçuaí,2017,10511.83
Araguari,2017,34842.96
Arantina,2017,16588.39
Araponga,2017,10467.48
Araporã,2017,175626.88
Arapuá,2017,39925.41
Araújos,2017,34479.22
Araxá,2017,49318.66
Arceburgo,2017,25316.43
Arcos,2017,30892.11
Areado,2017,15108.74
Argirita,2017,11250.93
Aricanduva,2017,8464.0
Arinos,2017,11254.84
Astolfo Dutra,2017,21252.45
Ataléia,2017,9577.91
Augusto de Lima,2017,12852.13
Baependi,2017,13603.0
Baldim,2017,13367.11
Bambuí,2017,21961.2
Bandeira,2017,8907.16
Bandeira do Sul,2017,11142.96
Barão de Cocais,2017,22757.41
Barão de Monte Alto,2017,8719.41
Barbacena,2017,19635.8
Barra Longa,2017,12380.83
Barroso,2017,18451.49
Bela Vista de Minas,2017,20986.33
Belmiro Braga,2017,13812.34
Belo Horizonte,2017,35252.9
Belo Oriente,2017,78991.32
Belo Vale,2017,18674.03
Berilo,2017,7576.78
Bertópolis,2017,7944.14
Berizal,2017,8498.9
Betim,2017,54061.05
Bias Fortes,2017,8742.26
Bicas,2017,16976.3
Biquinhas,2017,15288.66
Boa Esperança,2017,20550.84
Bocaina de Minas,2017,10642.61
Bocaiúva,2017,15894.17
Bom Despacho,2017,24213.42
Bom Jardim de Minas,2017,18242.18
Bom Jesus da Penha,2017,29279.52
Bom Jesus do Amparo,2017,12582.35
Bom Jesus do Galho,2017,9039.21
Bom Repouso,2017,10979.17
Bom Sucesso,2017,17237.61
Bonfim,2017,12250.13
Bonfinópolis de Minas,2017,34816.49
Bonito de Minas,2017,6762.01
Borda da Mata,2017,16195.66
Botelhos,2017,15301.28
Botumirim,2017,7390.79
Brasilândia de Minas,2017,13590.21
Brasília de Minas,2017,9231.95
Brás Pires,2017,8065.34
Braúnas,2017,18587.21
Brazópolis,2017,11162.0
Brumadinho,2017,51191.54
Bueno Brandão,2017,12480.63
Buenópolis,2017,10881.5
Bugre,2017,11157.74
Buritis,2017,28320.42
Buritizeiro,2017,14794.05
Cabeceira Grande,2017,26137.92
Cabo Verde,2017,16067.92
Cachoeira da Prata,2017,10360.24
Cachoeira de Minas,2017,19963.45
Cachoeira Dourada,2017,27794.02
Caetanópolis,2017,22171.8
Caeté,2017,13023.33
Caiana,2017,10906.95
Cajuri,2017,16580.61
Caldas,2017,15718.16
Camacho,2017,13218.12
Camanducaia,2017,27466.37
Cambuí,2017,46217.6
Cambuquira,2017,17200.86
Campanário,2017,10313.47
Campanha,2017,18279.89
Campestre,2017,16390.86
Campina Verde,2017,25328.5
Campo Azul,2017,8532.94
Campo Belo,2017,18067.15
Campo do Meio,2017,14470.35
Campo Florido,2017,64080.22
Campos Altos,2017,21095.54
Campos Gerais,2017,16426.49
Canaã,2017,14267.29
Canápolis,2017,28612.49
Cana Verde,2017,10974.75
Candeias,2017,17208.99
Cantagalo,2017,9983.22
Caparaó,2017,13071.05
Capela Nova,2017,10099.83
Capelinha,2017,16001.73
Capetinga,2017,16500.16
Capim Branco,2017,8902.24
Capinópolis,2017,23507.13
Capitão Andrade,2017,8138.73
Capitão Enéas,2017,16680.12
Capitólio,2017,23954.46
Caputira,2017,7903.33
Caraí,2017,6404.86
Caranaíba,2017,9505.84
Carandaí,2017,19648.11
Carangola,2017,15396.75
Caratinga,2017,17519.63
Carbonita,2017,13448.21
Careaçu,2017,22026.82
Carlos Chagas,2017,16207.5
Carmésia,2017,10581.84
Carmo da Cachoeira,2017,18123.3
Carmo da Mata,2017,14653.57
Carmo de Minas,2017,12446.89
Carmo do Cajuru,2017,18901.63
Carmo do Paranaíba,2017,23891.96
Carmo do Rio Claro,2017,21009.39
Carmópolis de Minas,2017,19241.75
Carneirinho,2017,31624.35
Carrancas,2017,19050.97
Carvalhópolis,2017,14184.76
Carvalhos,2017,12005.28
Casa Grande,2017,26157.71
Cascalho Rico,2017,16364.63
Cássia,2017,17589.49
Conceição da Barra de Minas,2017,11301.95
Cataguases,2017,21062.01
Catas Altas,2017,114839.64
Catas Altas da Noruega,2017,9742.75
Catuji,2017,9524.99
Catuti,2017,7667.58
Caxambu,2017,14828.15
Cedro do Abaeté,2017,14456.15
Central de Minas,2017,10952.16
Centralina,2017,25534.76
Chácara,2017,11738.95
Chalé,2017,11762.32
Chapada do Norte,2017,6092.64
Chapada Gaúcha,2017,14073.48
Chiador,2017,10699.85
Cipotânea,2017,7008.26
Claraval,2017,25300.16
Claro dos Poções,2017,7941.43
Cláudio,2017,23205.2
Coimbra,2017,14274.2
Coluna,2017,9336.61
Comendador Gomes,2017,35427.32
Comercinho,2017,7101.43
Conceição da Aparecida,2017,19600.54
Conceição das Pedras,2017,13028.26
Conceição das Alagoas,2017,31444.04
Conceição de Ipanema,2017,10728.29
Conceição do Mato Dentro,2017,44766.23
Conceição do Pará,2017,48736.27
Conceição do Rio Verde,2017,15115.04
Conceição dos Ouros,2017,16267.6
Cônego Marinho,2017,6670.73
Confins,2017,160356.47
Congonhal,2017,15779.45
Congonhas,2017,30583.65
Congonhas do Norte,2017,7588.54
Conquista,2017,62878.01
Conselheiro Lafaiete,2017,16694.3
Conselheiro Pena,2017,12921.54
Consolação,2017,13512.53
Contagem,2017,44026.82
Coqueiral,2017,15760.84
Coração de Jesus,2017,7397.94
Cordisburgo,2017,10271.83
Cordislândia,2017,16467.7
Corinto,2017,12992.7
Coroaci,2017,8955.69
Coromandel,2017,30989.72
Coronel Fabriciano,2017,14945.89
Coronel Murta,2017,8519.11
Coronel Pacheco,2017,13509.31
Coronel Xavier Chaves,2017,13582.62
Córrego Danta,2017,31913.86
Córrego do Bom Jesus,2017,8711.21
Córrego Fundo,2017,29094.14
Córrego Novo,2017,10825.41
Couto de Magalhães de Minas,2017,9476.73
Crisólita,2017,8334.97
Cristais,2017,15488.18
Cristália,2017,7182.71
Cristiano Otoni,2017,14753.76
Cristina,2017,17330.59
Crucilândia,2017,10630.14
Cruzeiro da Fortaleza,2017,22257.11
Cruzília,2017,14204.64
Cuparaque,2017,10281.05
Curral de Dentro,2017,7508.32
Curvelo,2017,18537.47
Datas,2017,8703.13
Delfim Moreira,2017,11594.25
Delfinópolis,2017,22517.21
Delta,2017,34962.27
Descoberto,2017,14430.73
Desterro de Entre Rios,2017,16193.07
Desterro do Melo,2017,11541.41
Diamantina,2017,15048.1
Diogo de Vasconcelos,2017,7892.67
Dionísio,2017,9212.72
Divinésia,2017,12858.82
Divino,2017,11209.89
Divino das Laranjeiras,2017,9341.62
Divinolândia de Minas,2017,7723.15
Divinópolis,2017,25702.84
Divisa Alegre,2017,18694.82
Divisa Nova,2017,15253.25
Divisópolis,2017,6532.98
Dom Bosco,2017,13387.75
Dom Cavati,2017,10390.38
Dom Joaquim,2017,9374.14
Dom Silvério,2017,15457.78
Dom Viçoso,2017,9901.82
Dona Euzébia,2017,13024.91
Dores de Campos,2017,26868.2
Dores de Guanhães,2017,20766.88
Dores do Indaiá,2017,15238.57
Dores do Turvo,2017,10278.91
Doresópolis,2017,40148.87
Douradoquara,2017,25761.46
Durandé,2017,10908.69
Elói Mendes,2017,21528.01
Engenheiro Caldas,2017,9738.95
Engenheiro Navarro,2017,9564.97
Entre Folhas,2017,9175.66
Entre Rios de Minas,2017,11812.73
Ervália,2017,14561.43
Esmeraldas,2017,9796.89
Espera Feliz,2017,15952.04
Espinosa,2017,8513.38
Espírito Santo do Dourado,2017,15194.98
Estiva,2017,21041.98
Estrela Dalva,2017,12768.1
Estrela do Indaiá,2017,26588.45
Estrela do Sul,2017,47869.43
Eugenópolis,2017,13629.78
Ewbank da Câmara,2017,10084.59
Extrema,2017,219184.75
Fama,2017,16822.75
Faria Lemos,2017,15858.14
Felício dos Santos,2017,8601.94
São Gonçalo do Rio Preto,2017,10117.74
Felisburgo,2017,7781.55
Felixlândia,2017,13721.13
Fernandes Tourinho,2017,11614.93
Ferros,2017,10605.62
Fervedouro,2017,9401.92
Florestal,2017,14990.41
Formiga,2017,23671.64
Formoso,2017,16616.01
Fortaleza de Minas,2017,15245.83
Fortuna de Minas,2017,12360.28
Francisco Badaró,2017,6245.5
Francisco Dumont,2017,11265.94
Francisco Sá,2017,11452.92
Franciscópolis,2017,12567.83
Frei Gaspar,2017,8766.7
Frei Inocêncio,2017,9699.49
Frei Lagonegro,2017,9560.43
Fronteira,2017,61970.84
Fronteira dos Vales,2017,7559.83
Fruta de Leite,2017,6779.33
Frutal,2017,31348.52
Funilândia,2017,12081.84
Galiléia,2017,11803.33
Gameleiras,2017,7443.58
Glaucilândia,2017,8633.89
Goiabeira,2017,11030.74
Goianá,2017,14690.64
Gonçalves,2017,13464.47
Gonzaga,2017,7751.24
Gouveia,2017,10710.12
Governador Valadares,2017,20960.62
Grão Mogol,2017,17936.58
Grupiara,2017,19244.19
Guanhães,2017,18138.17
Guapé,2017,16789.61
Guaraciaba,2017,8154.29
Guaraciama,2017,7816.78
Guaranésia,2017,22272.15
Guarani,2017,13276.9
Guarará,2017,11808.85
Guarda-Mor,2017,50354.3
Guaxupé,2017,36610.07
Guidoval,2017,13818.61
Guimarânia,2017,18047.65
Guiricema,2017,10702.39
Gurinhatã,2017,21864.6
Heliodora,2017,13933.62
Iapu,2017,9167.48
Ibertioga,2017,12638.19
Ibiá,2017,36590.31
Ibiaí,2017,7854.22
Ibiracatu,2017,6870.87
Ibiraci,2017,46027.08
Ibirité,2017,12229.45
Ibitiúra de Minas,2017,13874.31
Ibituruna,2017,12085.15
Icaraí de Minas,2017,6429.71
Igarapé,2017,15757.38
Igaratinga,2017,32216.56
Iguatama,2017,39389.86
Ijaci,2017,51849.04
Ilicínea,2017,14851.93
Imbé de Minas,2017,8756.56
Inconfidentes,2017,12928.55
Indaiabira,2017,7301.34
Indianópolis,2017,64368.27
Ingaí,2017,20993.86
Inhapim,2017,11719.07
Inhaúma,2017,15993.18
Inimutaba,2017,10643.29
Ipaba,2017,8035.34
Ipanema,2017,11656.52
Ipatinga,2017,37008.21
Ipiaçu,2017,22753.06
Ipuiúna,2017,13121.62
Iraí de Minas,2017,30613.04
Itabira,2017,43787.51
Itabirinha,2017,8517.39
Itabirito,2017,77543.27
Itacambira,2017,10803.44
Itacarambi,2017,10265.49
Itaguara,2017,20115.76
Itaipé,2017,6787.26
Itajubá,2017,31035.08
Itamarandiba,2017,11648.01
Itamarati de Minas,2017,12954.91
Itambacuri,2017,10978.18
Itambé do Mato Dentro,2017,11674.57
Itamogi,2017,16163.26
Itamonte,2017,46971.79
Itanhandu,2017,27511.91
Itanhomi,2017,9153.51
Itaobim,2017,11830.46
Itapagipe,2017,30248.14
Itapecerica,2017,20912.27
Itapeva,2017,31491.25
Itatiaiuçu,2017,87499.88
Itaú de Minas,2017,31670.25
Itaúna,2017,32687.11
Itaverava,2017,8494.86
Itinga,2017,8069.5
Itueta,2017,13289.73
Ituiutaba,2017,27704.79
Itumirim,2017,9905.82
Iturama,2017,44849.37
Itutinga,2017,21281.22
Jaboticatubas,2017,10503.8
Jacinto,2017,8117.64
Jacuí,2017,14046.49
Jacutinga,2017,24900.34
Jaguaraçu,2017,20569.29
Jaíba,2017,14635.43
Jampruca,2017,10066.78
Janaúba,2017,15307.47
Januária,2017,9861.02
Japaraíba,2017,15881.19
Japonvar,2017,6639.85
Jeceaba,2017,147919.89
Jenipapo de Minas,2017,9092.86
Jequeri,2017,11312.93
Jequitaí,2017,9967.93
Jequitibá,2017,16770.46
Jequitinhonha,2017,8806.66
Jesuânia,2017,13148.53
Joaíma,2017,8431.54
Joanésia,2017,15441.24
João Monlevade,2017,32551.27
João Pinheiro,2017,29989.82
Joaquim Felício,2017,8648.06
Jordânia,2017,7523.64
José Gonçalves de Minas,2017,9715.23
José Raydan,2017,11157.76
Josenópolis,2017,7427.34
Nova União,2017,14156.37
Juatuba,2017,46468.17
Juiz de Fora,2017,28362.7
Juramento,2017,8433.92
Juruaia,2017,15923.85
Juvenília,2017,8557.34
Ladainha,2017,6234.15
Lagamar,2017,33690.17
Lagoa da Prata,2017,31867.78
Lagoa dos Patos,2017,10517.45
Lagoa Dourada,2017,15476.01
Lagoa Formosa,2017,18366.64
Lagoa Grande,2017,24127.69
Lagoa Santa,2017,26901.01
Lajinha,2017,15431.9
Lambari,2017,15980.97
Lamim,2017,11496.8
Laranjal,2017,11049.63
Lassance,2017,16800.77
Lavras,2017,24345.95
Leandro Ferreira,2017,11671.79
Leme do Prado,2017,10113.24
Leopoldina,2017,19472.87
Liberdade,2017,15464.41
Lima Duarte,2017,14835.08
Limeira do Oeste,2017,45755.05
Lontra,2017,7201.26
Luisburgo,2017,12789.31
Luislândia,2017,7185.22
Luminárias,2017,18341.86
Luz,2017,26471.21
Machacalis,2017,10297.21
Machado,2017,22954.67
Madre de Deus de Minas,2017,30401.92
Malacacheta,2017,9473.81
Mamonas,2017,7245.3
Manga,2017,9694.39
Manhuaçu,2017,26943.59
Manhumirim,2017,19671.81
Mantena,2017,13396.43
Maravilhas,2017,14630.97
Mar de Espanha,2017,13375.92
Maria da Fé,2017,10881.62
Mariana,2017,48433.91
Marilac,2017,9886.37
Mário Campos,2017,10335.65
Maripá de Minas,2017,19349.63
Marliéria,2017,9565.21
Marmelópolis,2017,10673.13
Martinho Campos,2017,23877.55
Martins Soares,2017,16630.24
Mata Verde,2017,7333.29
Materlândia,2017,9553.29
Mateus Leme,2017,22574.32
Matias Barbosa,2017,34980.42
Matias Cardoso,2017,12024.96
Matipó,2017,12743.17
Mato Verde,2017,9335.04
Matozinhos,2017,26876.42
Matutina,2017,16380.88
Medeiros,2017,32005.14
Medina,2017,10066.53
Mendes Pimentel,2017,8547.47
Mercês,2017,10672.74
Mesquita,2017,7693.41
Minas Novas,2017,7857.11
Minduri,2017,17787.2
Mirabela,2017,8946.2
Miradouro,2017,12004.19
Miraí,2017,16232.17
Miravânia,2017,7542.97
Moeda,2017,11905.04
Moema,2017,14211.19
Monjolos,2017,17743.64
Monsenhor Paulo,2017,22445.96
Montalvânia,2017,8089.05
Monte Alegre de Minas,2017,26129.08
Monte Azul,2017,8752.59
Monte Belo,2017,21032.93
Monte Carmelo,2017,22627.41
Monte Formoso,2017,6500.68
Monte Santo de Minas,2017,16284.18
Montes Claros,2017,22306.45
Monte Sião,2017,17620.77
Montezuma,2017,7378.65
Morada Nova de Minas,2017,30740.5
Morro da Garça,2017,18213.58
Morro do Pilar,2017,9755.62
Munhoz,2017,14060.44
Muriaé,2017,19352.82
Mutum,2017,13596.72
Muzambinho,2017,19741.54
Nacip Raydan,2017,8248.49
Nanuque,2017,15411.99
Naque,2017,9901.21
Natalândia,2017,12962.53
Natércia,2017,14091.48
Nazareno,2017,24326.39
Nepomuceno,2017,16423.27
Ninheira,2017,7321.24
Nova Belém,2017,10867.17
Nova Era,2017,17872.57
Nova Lima,2017,98907.99
Nova Módica,2017,11320.91
Nova Ponte,2017,51759.25
Nova Porteirinha,2017,13669.16
Nova Resende,2017,17818.99
Nova Serrana,2017,27492.99
Novo Cruzeiro,2017,7327.71
Novo Oriente de Minas,2017,7539.21
Novorizonte,2017,9561.71
Olaria,2017,12619.06
Olhos-d'Água,2017,20331.38
Olímpio Noronha,2017,13242.49
Oliveira,2017,20238.77
Oliveira Fortes,2017,13816.19
Onça de Pitangui,2017,15385.23
Oratórios,2017,11322.06
Orizânia,2017,10136.49
Ouro Branco,2017,86310.96
Ouro Fino,2017,19511.56
Ouro Preto,2017,62245.06
Ouro Verde de Minas,2017,7567.87
Padre Carvalho,2017,7938.37
Padre Paraíso,2017,8372.73
Paineiras,2017,12850.81
Pains,2017,37086.12
Pai Pedro,2017,7025.45
Paiva,2017,14055.12
Palma,2017,10209.39
Palmópolis,2017,7647.49
Papagaios,2017,16126.61
Paracatu,2017,37987.4
Pará de Minas,2017,29606.39
Paraguaçu,2017,22314.63
Paraisópolis,2017,27556.43
Paraopeba,2017,23147.25
Passabém,2017,11443.35
Passa Quatro,2017,22844.01
Passa Tempo,2017,22557.57
Passa Vinte,2017,15278.02
Passos,2017,20859.67
Patis,2017,7449.27
Patos de Minas,2017,29019.96
Patrocínio,2017,30426.01
Patrocínio do Muriaé,2017,13091.76
Paula Cândido,2017,9823.97
Paulistas,2017,8824.61
Pavão,2017,7982.94
Peçanha,2017,10025.97
Pedra Azul,2017,11032.9
Pedra Bonita,2017,8758.29
Pedra do Anta,2017,14890.54
Pedra do Indaiá,2017,19679.84
Pedra Dourada,2017,14256.73
Pedralva,2017,11218.03
Pedras de Maria da Cruz,2017,7418.19
Pedrinópolis,2017,29010.84
Pedro Leopoldo,2017,22518.45
Pedro Teixeira,2017,11599.26
Pequeri,2017,12812.89
Pequi,2017,13735.13
Perdigão,2017,19733.84
Perdizes,2017,37699.16
Perdões,2017,22310.82
Periquito,2017,10284.72
Pescador,2017,8961.01
Piau,2017,16321.47
Piedade de Caratinga,2017,10764.95
Piedade de Ponte Nova,2017,11866.52
Piedade do Rio Grande,2017,15750.59
Piedade dos Gerais,2017,12475.99
Pimenta,2017,20376.37
Pingo-d'Água,2017,7943.95
Pintópolis,2017,7482.75
Piracema,2017,16031.33
Pirajuba,2017,53328.46
Piranga,2017,8918.69
Piranguçu,2017,9718.33
Piranguinho,2017,11853.75
Pirapetinga,2017,54152.0
Pirapora,2017,32400.23
Piraúba,2017,14807.71
Pitangui,2017,18404.73
Piumhi,2017,25100.35
Planura,2017,41388.44
Poço Fundo,2017,15334.14
Poços de Caldas,2017,38334.74
Pocrane,2017,11529.44
Pompéu,2017,23149.52
Ponte Nova,2017,27332.93
Ponto Chique,2017,8977.11
Ponto dos Volantes,2017,6716.22
Porteirinha,2017,8664.34
Porto Firme,2017,8052.96
Poté,2017,8268.88
Pouso Alegre,2017,50230.8
Pouso Alto,2017,35698.11
Prados,2017,16859.55
Prata,2017,33410.64
Pratápolis,2017,15520.95
Pratinha,2017,26381.26
Presidente Bernardes,2017,8440.28
Presidente Juscelino,2017,11105.09
Presidente Kubitschek,2017,9035.91
Presidente Olegário,2017,23097.72
Alto Jequitibá,2017,14108.46
Prudente de Morais,2017,13668.24
Quartel Geral,2017,14232.93
Queluzito,2017,14887.38
Raposos,2017,18189.72
Raul Soares,2017,12035.05
Recreio,2017,9201.74
Reduto,2017,13011.04
Resende Costa,2017,13387.6
Resplendor,2017,12526.86
Ressaquinha,2017,35320.8
Riachinho,2017,10938.61
Riacho dos Machados,2017,21287.61
Ribeirão das Neves,2017,11726.78
Ribeirão Vermelho,2017,21126.92
Rio Acima,2017,13005.53
Rio Casca,2017,13231.4
Rio Doce,2017,13716.78
Rio do Prado,2017,7516.99
Rio Espera,2017,8010.2
Rio Manso,2017,14028.46
Rio Novo,2017,12221.7
Rio Paranaíba,2017,40045.94
Rio Pardo de Minas,2017,8382.2
Rio Piracicaba,2017,34953.98
Rio Pomba,2017,16640.0
Rio Preto,2017,9942.65
Rio Vermelho,2017,8383.27
Ritápolis,2017,14298.29
Rochedo de Minas,2017,11264.73
Rodeiro,2017,52162.76
Romaria,2017,37327.38
Rosário da Limeira,2017,10426.46
Rubelita,2017,8330.8
Rubim,2017,8223.63
Sabará,2017,18569.8
Sabinópolis,2017,11434.69
Sacramento,2017,58906.12
Salinas,2017,13287.26
Salto da Divisa,2017,13702.79
Santa Bárbara,2017,24968.76
Santa Bárbara do Leste,2017,9699.83
Santa Bárbara do Monte Verde,2017,12514.03
Santa Bárbara do Tugúrio,2017,12202.31
Santa Cruz de Minas,2017,10350.45
Santa Cruz de Salinas,2017,8659.37
Santa Cruz do Escalvado,2017,9823.55
Santa Efigênia de Minas,2017,8712.99
Santa Fé de Minas,2017,9503.94
Santa Helena de Minas,2017,6931.15
Santa Juliana,2017,47849.29
Santa Luzia,2017,17291.46
Santa Margarida,2017,16815.54
Santa Maria de Itabira,2017,15030.22
Santa Maria do Salto,2017,7454.51
Santa Maria do Suaçuí,2017,8954.53
Santana da Vargem,2017,18608.6
Santana de Cataguases,2017,10003.35
Santana de Pirapama,2017,10461.93
Santana do Deserto,2017,9753.16
Santana do Garambéu,2017,11760.76
Santana do Jacaré,2017,15637.22
Santana do Manhuaçu,2017,12404.98
Santana do Paraíso,2017,14935.51
Santana do Riacho,2017,14242.01
Santana dos Montes,2017,8412.58
Santa Rita de Caldas,2017,15925.05
Santa Rita de Jacutinga,2017,10933.47
Santa Rita de Minas,2017,10861.92
Santa Rita de Ibitipoca,2017,15925.12
Santa Rita do Itueto,2017,22111.34
Santa Rita do Sapucaí,2017,36815.35
Santa Rosa da Serra,2017,16498.37
Santa Vitória,2017,36718.57
Santo Antônio do Amparo,2017,13459.54
Santo Antônio do Aventureiro,2017,12158.65
Santo Antônio do Grama,2017,17405.06
Santo Antônio do Itambé,2017,8574.44
Santo Antônio do Jacinto,2017,7441.64
Santo Antônio do Monte,2017,18817.15
Santo Antônio do Retiro,2017,6632.83
Santo Antônio do Rio Abaixo,2017,12245.6
Santo Hipólito,2017,10458.19
Santos Dumont,2017,19051.81
São Bento Abade,2017,11799.12
São Brás do Suaçuí,2017,13672.33
São Domingos das Dores,2017,11696.25
São Domingos do Prata,2017,13560.68
São Félix de Minas,2017,10390.15
São Francisco,2017,8714.26
São Francisco de Paula,2017,14420.49
São Francisco de Sales,2017,23209.79
São Francisco do Glória,2017,10495.87
São Geraldo,2017,17191.02
São Geraldo da Piedade,2017,8567.88
São Geraldo do Baixio,2017,9447.65
São Gonçalo do Abaeté,2017,30601.22
São Gonçalo do Pará,2017,19414.34
São Gonçalo do Rio Abaixo,2017,290131.02
São Gonçalo do Sapucaí,2017,23989.11
São Gotardo,2017,21636.35
São João Batista do Glória,2017,18971.99
São João da Lagoa,2017,8543.38
São João da Mata,2017,15014.97
São João da Ponte,2017,7579.73
São João das Missões,2017,6086.96
São João del Rei,2017,22528.28
São João do Manhuaçu,2017,13066.43
São João do Manteninha,2017,9401.47
São João do Oriente,2017,10190.4
São João do Pacuí,2017,7728.4
São João do Paraíso,2017,8435.3
São João Evangelista,2017,10511.38
São João Nepomuceno,2017,15592.89
São Joaquim de Bicas,2017,19987.09
São José da Barra,2017,92902.93
São José da Lapa,2017,21427.16
São José da Safira,2017,8927.59
São José da Varginha,2017,17214.66
São José do Alegre,2017,10113.17
São José do Divino,2017,9289.04
São José do Goiabal,2017,9599.55
São José do Jacuri,2017,9758.91
São José do Mantimento,2017,11279.29
São Lourenço,2017,21494.04
São Miguel do Anta,2017,10982.61
São Pedro da União,2017,19966.34
São Pedro dos Ferros,2017,13457.3
São Pedro do Suaçuí,2017,10545.62
São Romão,2017,11982.6
São Roque de Minas,2017,27354.27
São Sebastião da Bela Vista,2017,62489.64
São Sebastião da Vargem Alegre,2017,15353.21
São Sebastião do Anta,2017,10618.84
São Sebastião do Maranhão,2017,6959.71
São Sebastião do Oeste,2017,45806.26
São Sebastião do Paraíso,2017,27473.68
São Sebastião do Rio Preto,2017,11862.61
São Sebastião do Rio Verde,2017,12077.18
São Tiago,2017,14582.45
São Tomás de Aquino,2017,19160.99
São Tomé das Letras,2017,12605.86
São Vicente de Minas,2017,21246.29
Sapucaí-Mirim,2017,14188.05
Sardoá,2017,9503.19
Sarzedo,2017,28842.47
Setubinha,2017,7192.8
Sem-Peixe,2017,10776.85
Senador Amaral,2017,10288.31
Senador Cortes,2017,13079.2
Senador Firmino,2017,9264.78
Senador José Bento,2017,13560.8
Senador Modestino Gonçalves,2017,20880.7
Senhora de Oliveira,2017,11588.42
Senhora do Porto,2017,10407.21
Senhora dos Remédios,2017,7461.3
Sericita,2017,9538.02
Seritinga,2017,17651.86
Serra Azul de Minas,2017,7279.35
Serra da Saudade,2017,23497.82
Serra dos Aimorés,2017,9494.19
Serra do Salitre,2017,30024.49
Serrania,2017,15952.2
Serranópolis de Minas,2017,7317.77
Serranos,2017,13736.95
Serro,2017,10477.48
Sete Lagoas,2017,34989.36
Silveirânia,2017,11794.33
Silvianópolis,2017,19175.48
Simão Pereira,2017,27420.26
Simonésia,2017,9696.21
Sobrália,2017,8751.47
Soledade de Minas,2017,9459.97
Tabuleiro,2017,12487.09
Taiobeiras,2017,12999.85
Taparuba,2017,11442.28
Tapira,2017,146531.62
Tapiraí,2017,17461.88
Taquaraçu de Minas,2017,11591.79
Tarumirim,2017,9383.12
Teixeiras,2017,11065.94
Teófilo Otoni,2017,16670.68
Timóteo,2017,32363.18
