Município,Ano,RISP,RMBH,Número de Vítimas
LASSANCE,2014,14º RISP - Curvelo,3) Interior de MG,39
LASSANCE,2015,14º RISP - Curvelo,3) Interior de MG,48
LASSANCE,2016,14º RISP - Curvelo,3) Interior de MG,44
LASSANCE,2017,14º RISP - Curvelo,3) Interior de MG,53
LASSANCE,2018,14º RISP - Curvelo,3) Interior de MG,59
LASSANCE,2019,14º RISP - Curvelo,3) Interior de MG,45
LASSANCE,2020,14º Departamento - Curvelo,3) Interior de MG,46
LASSANCE,2021,14º Departamento - Curvelo,3) Interior de MG,49
LAVRAS,2014,6º RISP - Lavras,3) Interior de MG,973
LAVRAS,2015,6º RISP - Lavras,3) Interior de MG,838
LAVRAS,2016,6º RISP - Lavras,3) Interior de MG,861
LAVRAS,2017,6º RISP - Lavras,3) Interior de MG,875
LAVRAS,2018,6º RISP - Lavras,3) Interior de MG,792
LAVRAS,2019,6º RISP - Lavras,3) Interior de MG,811
LAVRAS,2020,6º Departamento - Lavras,3) Interior de MG,852
LAVRAS,2021,6º Departamento - Lavras,3) Interior de MG,851
LEANDRO FERREIRA,2014,7º RISP - Divinópolis,3) Interior de MG,21
LEANDRO FERREIRA,2015,7º RISP - Divinópolis,3) Interior de MG,46
LEANDRO FERREIRA,2016,7º RISP - Divinópolis,3) Interior de MG,42
LEANDRO FERREIRA,2017,7º RISP - Divinópolis,3) Interior de MG,27
LEANDRO FERREIRA,2018,7º RISP - Divinópolis,3) Interior de MG,27
LEANDRO FERREIRA,2019,7º RISP - Divinópolis,3) Interior de MG,30
LEANDRO FERREIRA,2020,7º Departamento - Divinópolis,3) Interior de MG,28
LEANDRO FERREIRA,2021,7º Departamento - Divinópolis,3) Interior de MG,28
LEME DO PRADO,2014,14º RISP - Curvelo,3) Interior de MG,43
LEME DO PRADO,2015,14º RISP - Curvelo,3) Interior de MG,37
LEME DO PRADO,2016,14º RISP - Curvelo,3) Interior de MG,39
LEME DO PRADO,2017,14º RISP - Curvelo,3) Interior de MG,33
LEME DO PRADO,2018,14º RISP - Curvelo,3) Interior de MG,36
LEME DO PRADO,2019,14º RISP - Curvelo,3) Interior de MG,33
LEME DO PRADO,2020,14º Departamento - Curvelo,3) Interior de MG,42
LEME DO PRADO,2021,14º Departamento - Curvelo,3) Interior de MG,16
LEOPOLDINA,2014,4º RISP - Juiz de Fora,3) Interior de MG,366
LEOPOLDINA,2015,4º RISP - Juiz de Fora,3) Interior de MG,335
LEOPOLDINA,2016,4º RISP - Juiz de Fora,3) Interior de MG,324
LEOPOLDINA,2017,4º RISP - Juiz de Fora,3) Interior de MG,334
LEOPOLDINA,2018,4º RISP - Juiz de Fora,3) Interior de MG,385
LEOPOLDINA,2019,4º RISP - Juiz de Fora,3) Interior de MG,396
LEOPOLDINA,2020,4º Departamento - Juiz de Fora,3) Interior de MG,327
LEOPOLDINA,2021,4º Departamento - Juiz de Fora,3) Interior de MG,341
LIBERDADE,2014,17º RISP - Pouso Alegre,3) Interior de MG,10
LIBERDADE,2015,17º RISP - Pouso Alegre,3) Interior de MG,12
LIBERDADE,2016,17º RISP - Pouso Alegre,3) Interior de MG,9
LIBERDADE,2017,17º RISP - Pouso Alegre,3) Interior de MG,11
LIBERDADE,2018,17º RISP - Pouso Alegre,3) Interior de MG,12
LIBERDADE,2019,17º RISP - Pouso Alegre,3) Interior de MG,12
LIBERDADE,2020,17º Departamento - Pouso Alegre,3) Interior de MG,5
LIBERDADE,2021,17º Departamento - Pouso Alegre,3) Interior de MG,11
LIMA DUARTE,2014,4º RISP - Juiz de Fora,3) Interior de MG,138
LIMA DUARTE,2015,4º RISP - Juiz de Fora,3) Interior de MG,147
LIMA DUARTE,2016,4º RISP - Juiz de Fora,3) Interior de MG,129
LIMA DUARTE,2017,4º RISP - Juiz de Fora,3) Interior de MG,149
LIMA DUARTE,2018,4º RISP - Juiz de Fora,3) Interior de MG,143
LIMA DUARTE,2019,4º RISP - Juiz de Fora,3) Interior de MG,123
LIMA DUARTE,2020,4º Departamento - Juiz de Fora,3) Interior de MG,115
LIMA DUARTE,2021,4º Departamento - Juiz de Fora,3) Interior de MG,86
LIMEIRA DO OESTE,2014,5º RISP - Uberaba,3) Interior de MG,93
LIMEIRA DO OESTE,2015,5º RISP - Uberaba,3) Interior de MG,76
LIMEIRA DO OESTE,2016,5º RISP - Uberaba,3) Interior de MG,60
LIMEIRA DO OESTE,2017,5º RISP - Uberaba,3) Interior de MG,56
LIMEIRA DO OESTE,2018,5º RISP - Uberaba,3) Interior de MG,56
LIMEIRA DO OESTE,2019,5º RISP - Uberaba,3) Interior de MG,58
LIMEIRA DO OESTE,2020,5º Departamento - Uberaba,3) Interior de MG,41
LIMEIRA DO OESTE,2021,5º Departamento - Uberaba,3) Interior de MG,60
LONTRA,2014,11º RISP - Montes Claros,3) Interior de MG,43
LONTRA,2015,11º RISP - Montes Claros,3) Interior de MG,34
LONTRA,2016,11º RISP - Montes Claros,3) Interior de MG,26
LONTRA,2017,11º RISP - Montes Claros,3) Interior de MG,31
LONTRA,2018,11º RISP - Montes Claros,3) Interior de MG,43
LONTRA,2019,11º RISP - Montes Claros,3) Interior de MG,33
LONTRA,2020,11º Departamento - Montes Claros,3) Interior de MG,27
LONTRA,2021,11º Departamento - Montes Claros,3) Interior de MG,32
LUISBURGO,2014,12º RISP - Ipatinga,3) Interior de MG,9
LUISBURGO,2015,12º RISP - Ipatinga,3) Interior de MG,14
LUISBURGO,2016,12º RISP - Ipatinga,3) Interior de MG,24
LUISBURGO,2017,12º RISP - Ipatinga,3) Interior de MG,14
LUISBURGO,2018,12º RISP - Ipatinga,3) Interior de MG,29
LUISBURGO,2019,12º RISP - Ipatinga,3) Interior de MG,29
LUISBURGO,2020,12º Departamento - Ipatinga,3) Interior de MG,26
LUISBURGO,2021,12º Departamento - Ipatinga,3) Interior de MG,20
LUISLANDIA,2014,11º RISP - Montes Claros,3) Interior de MG,21
LUISLANDIA,2015,11º RISP - Montes Claros,3) Interior de MG,14
LUISLANDIA,2016,11º RISP - Montes Claros,3) Interior de MG,24
LUISLANDIA,2017,11º RISP - Montes Claros,3) Interior de MG,29
LUISLANDIA,2018,11º RISP - Montes Claros,3) Interior de MG,21
LUISLANDIA,2019,11º RISP - Montes Claros,3) Interior de MG,25
LUISLANDIA,2020,11º Departamento - Montes Claros,3) Interior de MG,16
LUISLANDIA,2021,11º Departamento - Montes Claros,3) Interior de MG,16
LUMINARIAS,2014,6º RISP - Lavras,3) Interior de MG,26
LUMINARIAS,2015,6º RISP - Lavras,3) Interior de MG,25
LUMINARIAS,2016,6º RISP - Lavras,3) Interior de MG,24
LUMINARIAS,2017,6º RISP - Lavras,3) Interior de MG,33
LUMINARIAS,2018,6º RISP - Lavras,3) Interior de MG,44
LUMINARIAS,2019,6º RISP - Lavras,3) Interior de MG,52
LUMINARIAS,2020,6º Departamento - Lavras,3) Interior de MG,43
LUMINARIAS,2021,6º Departamento - Lavras,3) Interior de MG,34
LUZ,2014,7º RISP - Divinópolis,3) Interior de MG,175
LUZ,2015,7º RISP - Divinópolis,3) Interior de MG,192
LUZ,2016,7º RISP - Divinópolis,3) Interior de MG,177
LUZ,2017,7º RISP - Divinópolis,3) Interior de MG,175
LUZ,2018,7º RISP - Divinópolis,3) Interior de MG,184
LUZ,2019,7º RISP - Divinópolis,3) Interior de MG,171
LUZ,2020,7º Departamento - Divinópolis,3) Interior de MG,153
LUZ,2021,7º Departamento - Divinópolis,3) Interior de MG,174
MACHACALIS,2014,15º RISP - Teófilo Otoni,3) Interior de MG,36
MACHACALIS,2015,15º RISP - Teófilo Otoni,3) Interior de MG,33
MACHACALIS,2016,15º RISP - Teófilo Otoni,3) Interior de MG,32
MACHACALIS,2017,15º RISP - Teófilo Otoni,3) Interior de MG,52
MACHACALIS,2018,15º RISP - Teófilo Otoni,3) Interior de MG,53
MACHACALIS,2019,15º RISP - Teófilo Otoni,3) Interior de MG,35
MACHACALIS,2020,15º Departamento - Teófilo Otoni,3) Interior de MG,50
MACHACALIS,2021,15º Departamento - Teófilo Otoni,3) Interior de MG,60
MACHADO,2014,18º RISP - Poços de Caldas,3) Interior de MG,249
MACHADO,2015,18º RISP - Poços de Caldas,3) Interior de MG,225
MACHADO,2016,18º RISP - Poços de Caldas,3) Interior de MG,236
MACHADO,2017,18º RISP - Poços de Caldas,3) Interior de MG,199
MACHADO,2018,18º RISP - Poços de Caldas,3) Interior de MG,239
MACHADO,2019,18º RISP - Poços de Caldas,3) Interior de MG,204
MACHADO,2020,18º Departamento - Poços de Caldas,3) Interior de MG,229
MACHADO,2021,18º Departamento - Poços de Caldas,3) Interior de MG,246
MADRE DE DEUS DE MINAS,2014,13º RISP - Barbacena,3) Interior de MG,26
MADRE DE DEUS DE MINAS,2015,13º RISP - Barbacena,3) Interior de MG,25
MADRE DE DEUS DE MINAS,2016,13º RISP - Barbacena,3) Interior de MG,36
MADRE DE DEUS DE MINAS,2017,13º RISP - Barbacena,3) Interior de MG,21
MADRE DE DEUS DE MINAS,2018,13º RISP - Barbacena,3) Interior de MG,26
MADRE DE DEUS DE MINAS,2019,13º RISP - Barbacena,3) Interior de MG,30
MADRE DE DEUS DE MINAS,2020,13º Departamento - Barbacena,3) Interior de MG,33
MADRE DE DEUS DE MINAS,2021,13º Departamento - Barbacena,3) Interior de MG,35
MALACACHETA,2014,15º RISP - Teófilo Otoni,3) Interior de MG,175
MALACACHETA,2015,15º RISP - Teófilo Otoni,3) Interior de MG,217
MALACACHETA,2016,15º RISP - Teófilo Otoni,3) Interior de MG,217
MALACACHETA,2017,15º RISP - Teófilo Otoni,3) Interior de MG,231
MALACACHETA,2018,15º RISP - Teófilo Otoni,3) Interior de MG,218
MALACACHETA,2019,15º RISP - Teófilo Otoni,3) Interior de MG,255
MALACACHETA,2020,15º Departamento - Teófilo Otoni,3) Interior de MG,220
MALACACHETA,2021,15º Departamento - Teófilo Otoni,3) Interior de MG,215
MAMONAS,2014,11º RISP - Montes Claros,3) Interior de MG,18
MAMONAS,2015,11º RISP - Montes Claros,3) Interior de MG,16
MAMONAS,2016,11º RISP - Montes Claros,3) Interior de MG,9
MAMONAS,2017,11º RISP - Montes Claros,3) Interior de MG,16
MAMONAS,2018,11º RISP - Montes Claros,3) Interior de MG,19
MAMONAS,2019,11º RISP - Montes Claros,3) Interior de MG,23
MAMONAS,2020,11º Departamento - Montes Claros,3) Interior de MG,26
MAMONAS,2021,11º Departamento - Montes Claros,3) Interior de MG,13
MANGA,2014,11º RISP - Montes Claros,3) Interior de MG,112
MANGA,2015,11º RISP - Montes Claros,3) Interior de MG,95
MANGA,2016,11º RISP - Montes Claros,3) Interior de MG,110
MANGA,2017,11º RISP - Montes Claros,3) Interior de MG,130
MANGA,2018,11º RISP - Montes Claros,3) Interior de MG,131
MANGA,2019,11º RISP - Montes Claros,3) Interior de MG,139
MANGA,2020,11º Departamento - Montes Claros,3) Interior de MG,122
MANGA,2021,11º Departamento - Montes Claros,3) Interior de MG,158
MANHUACU,2014,12º RISP - Ipatinga,3) Interior de MG,835
MANHUACU,2015,12º RISP - Ipatinga,3) Interior de MG,784
MANHUACU,2016,12º RISP - Ipatinga,3) Interior de MG,685
MANHUACU,2017,12º RISP - Ipatinga,3) Interior de MG,625
MANHUACU,2018,12º RISP - Ipatinga,3) Interior de MG,807
MANHUACU,2019,12º RISP - Ipatinga,3) Interior de MG,727
MANHUACU,2020,12º Departamento - Ipatinga,3) Interior de MG,634
MANHUACU,2021,12º Departamento - Ipatinga,3) Interior de MG,733
MANHUMIRIM,2014,12º RISP - Ipatinga,3) Interior de MG,153
MANHUMIRIM,2015,12º RISP - Ipatinga,3) Interior de MG,119
MANHUMIRIM,2016,12º RISP - Ipatinga,3) Interior de MG,107
MANHUMIRIM,2017,12º RISP - Ipatinga,3) Interior de MG,145
MANHUMIRIM,2018,12º RISP - Ipatinga,3) Interior de MG,153
MANHUMIRIM,2019,12º RISP - Ipatinga,3) Interior de MG,204
MANHUMIRIM,2020,12º Departamento - Ipatinga,3) Interior de MG,171
MANHUMIRIM,2021,12º Departamento - Ipatinga,3) Interior de MG,174
MANTENA,2014,8º RISP - Governador Valadares,3) Interior de MG,170
MANTENA,2015,8º RISP - Governador Valadares,3) Interior de MG,177
MANTENA,2016,8º RISP - Governador Valadares,3) Interior de MG,177
MANTENA,2017,8º RISP - Governador Valadares,3) Interior de MG,181
MANTENA,2018,8º RISP - Governador Valadares,3) Interior de MG,157
MANTENA,2019,8º RISP - Governador Valadares,3) Interior de MG,178
MANTENA,2020,8º Departamento - Governador Valadares,3) Interior de MG,200
MANTENA,2021,8º Departamento - Governador Valadares,3) Interior de MG,190
MAR DE ESPANHA,2014,4º RISP - Juiz de Fora,3) Interior de MG,80
MAR DE ESPANHA,2015,4º RISP - Juiz de Fora,3) Interior de MG,84
MAR DE ESPANHA,2016,4º RISP - Juiz de Fora,3) Interior de MG,95
MAR DE ESPANHA,2017,4º RISP - Juiz de Fora,3) Interior de MG,86
MAR DE ESPANHA,2018,4º RISP - Juiz de Fora,3) Interior de MG,92
MAR DE ESPANHA,2019,4º RISP - Juiz de Fora,3) Interior de MG,87
MAR DE ESPANHA,2020,4º Departamento - Juiz de Fora,3) Interior de MG,103
MAR DE ESPANHA,2021,4º Departamento - Juiz de Fora,3) Interior de MG,88
MARAVILHAS,2014,7º RISP - Divinópolis,3) Interior de MG,33
MARAVILHAS,2015,7º RISP - Divinópolis,3) Interior de MG,45
MARAVILHAS,2016,7º RISP - Divinópolis,3) Interior de MG,48
MARAVILHAS,2017,7º RISP - Divinópolis,3) Interior de MG,55
MARAVILHAS,2018,7º RISP - Divinópolis,3) Interior de MG,39
MARAVILHAS,2019,7º RISP - Divinópolis,3) Interior de MG,34
MARAVILHAS,2020,7º Departamento - Divinópolis,3) Interior de MG,51
MARAVILHAS,2021,7º Departamento - Divinópolis,3) Interior de MG,48
MARIA DA FE,2014,17º RISP - Pouso Alegre,3) Interior de MG,70
MARIA DA FE,2015,17º RISP - Pouso Alegre,3) Interior de MG,64
MARIA DA FE,2016,17º RISP - Pouso Alegre,3) Interior de MG,60
MARIA DA FE,2017,17º RISP - Pouso Alegre,3) Interior de MG,60
MARIA DA FE,2018,17º RISP - Pouso Alegre,3) Interior de MG,57
MARIA DA FE,2019,17º RISP - Pouso Alegre,3) Interior de MG,76
MARIA DA FE,2020,17º Departamento - Pouso Alegre,3) Interior de MG,78
MARIA DA FE,2021,17º Departamento - Pouso Alegre,3) Interior de MG,62
MARIANA,2014,3º RISP - Vespasiano,3) Interior de MG,502
MARIANA,2015,3º RISP - Vespasiano,3) Interior de MG,458
MARIANA,2016,3º RISP - Vespasiano,3) Interior de MG,509
MARIANA,2017,3º RISP - Vespasiano,3) Interior de MG,509
MARIANA,2018,3º RISP - Vespasiano,3) Interior de MG,542
MARIANA,2019,3º RISP - Vespasiano,3) Interior de MG,488
MARIANA,2020,3º Departamento - Vespasiano,3) Interior de MG,569
MARIANA,2021,3º Departamento - Vespasiano,3) Interior de MG,637
MARILAC,2014,8º RISP - Governador Valadares,3) Interior de MG,38
MARILAC,2015,8º RISP - Governador Valadares,3) Interior de MG,49
MARILAC,2016,8º RISP - Governador Valadares,3) Interior de MG,39
MARILAC,2017,8º RISP - Governador Valadares,3) Interior de MG,29
MARILAC,2018,8º RISP - Governador Valadares,3) Interior de MG,20
MARILAC,2019,8º RISP - Governador Valadares,3) Interior de MG,37
MARILAC,2020,8º Departamento - Governador Valadares,3) Interior de MG,40
MARILAC,2021,8º Departamento - Governador Valadares,3) Interior de MG,31
MARIO CAMPOS,2014,2º RISP - Contagem,2) RMBH (sem BH),97
MARIO CAMPOS,2015,2º RISP - Contagem,2) RMBH (sem BH),100
MARIO CAMPOS,2016,2º RISP - Contagem,2) RMBH (sem BH),134
MARIO CAMPOS,2017,2º RISP - Contagem,2) RMBH (sem BH),116
MARIO CAMPOS,2018,2º RISP - Contagem,2) RMBH (sem BH),106
MARIO CAMPOS,2019,2º RISP - Contagem,2) RMBH (sem BH),120
MARIO CAMPOS,2020,2º Departamento - Contagem,2) RMBH (sem BH),128
MARIO CAMPOS,2021,2º Departamento - Contagem,2) RMBH (sem BH),170
MARIPA DE MINAS,2014,4º RISP - Juiz de Fora,3) Interior de MG,17
MARIPA DE MINAS,2015,4º RISP - Juiz de Fora,3) Interior de MG,19
MARIPA DE MINAS,2016,4º RISP - Juiz de Fora,3) Interior de MG,19
MARIPA DE MINAS,2017,4º RISP - Juiz de Fora,3) Interior de MG,17
MARIPA DE MINAS,2018,4º RISP - Juiz de Fora,3) Interior de MG,11
MARIPA DE MINAS,2019,4º RISP - Juiz de Fora,3) Interior de MG,21
MARIPA DE MINAS,2020,4º Departamento - Juiz de Fora,3) Interior de MG,13
MARIPA DE MINAS,2021,4º Departamento - Juiz de Fora,3) Interior de MG,25
MARLIERIA,2014,12º RISP - Ipatinga,3) Interior de MG,17
MARLIERIA,2015,12º RISP - Ipatinga,3) Interior de MG,15
MARLIERIA,2016,12º RISP - Ipatinga,3) Interior de MG,24
MARLIERIA,2017,12º RISP - Ipatinga,3) Interior de MG,12
MARLIERIA,2018,12º RISP - Ipatinga,3) Interior de MG,28
MARLIERIA,2019,12º RISP - Ipatinga,3) Interior de MG,20
MARLIERIA,2020,12º Departamento - Ipatinga,3) Interior de MG,26
MARLIERIA,2021,12º Departamento - Ipatinga,3) Interior de MG,20
MARMELOPOLIS,2014,17º RISP - Pouso Alegre,3) Interior de MG,11
MARMELOPOLIS,2015,17º RISP - Pouso Alegre,3) Interior de MG,5
MARMELOPOLIS,2016,17º RISP - Pouso Alegre,3) Interior de MG,4
MARMELOPOLIS,2017,17º RISP - Pouso Alegre,3) Interior de MG,4
MARMELOPOLIS,2018,17º RISP - Pouso Alegre,3) Interior de MG,7
MARMELOPOLIS,2019,17º RISP - Pouso Alegre,3) Interior de MG,12
MARMELOPOLIS,2020,17º Departamento - Pouso Alegre,3) Interior de MG,6
MARMELOPOLIS,2021,17º Departamento - Pouso Alegre,3) Interior de MG,8
MARTINHO CAMPOS,2014,7º RISP - Divinópolis,3) Interior de MG,119
MARTINHO CAMPOS,2015,7º RISP - Divinópolis,3) Interior de MG,159
MARTINHO CAMPOS,2016,7º RISP - Divinópolis,3) Interior de MG,155
MARTINHO CAMPOS,2017,7º RISP - Divinópolis,3) Interior de MG,179
MARTINHO CAMPOS,2018,7º RISP - Divinópolis,3) Interior de MG,167
MARTINHO CAMPOS,2019,7º RISP - Divinópolis,3) Interior de MG,165
MARTINHO CAMPOS,2020,7º Departamento - Divinópolis,3) Interior de MG,139
MARTINHO CAMPOS,2021,7º Departamento - Divinópolis,3) Interior de MG,116
MARTINS SOARES,2014,12º RISP - Ipatinga,3) Interior de MG,15
MARTINS SOARES,2015,12º RISP - Ipatinga,3) Interior de MG,20
MARTINS SOARES,2016,12º RISP - Ipatinga,3) Interior de MG,21
MARTINS SOARES,2017,12º RISP - Ipatinga,3) Interior de MG,17
MARTINS SOARES,2018,12º RISP - Ipatinga,3) Interior de MG,25
MARTINS SOARES,2019,12º RISP - Ipatinga,3) Interior de MG,39
MARTINS SOARES,2020,12º Departamento - Ipatinga,3) Interior de MG,38
MARTINS SOARES,2021,12º Departamento - Ipatinga,3) Interior de MG,44
MATA VERDE,2014,15º RISP - Teófilo Otoni,3) Interior de MG,27
MATA VERDE,2015,15º RISP - Teófilo Otoni,3) Interior de MG,22
MATA VERDE,2016,15º RISP - Teófilo Otoni,3) Interior de MG,43
MATA VERDE,2017,15º RISP - Teófilo Otoni,3) Interior de MG,45
MATA VERDE,2018,15º RISP - Teófilo Otoni,3) Interior de MG,40
MATA VERDE,2019,15º RISP - Teófilo Otoni,3) Interior de MG,36
MATA VERDE,2020,15º Departamento - Teófilo Otoni,3) Interior de MG,31
MATA VERDE,2021,15º Departamento - Teófilo Otoni,3) Interior de MG,55
MATERLANDIA,2014,8º RISP - Governador Valadares,3) Interior de MG,16
MATERLANDIA,2015,8º RISP - Governador Valadares,3) Interior de MG,20
MATERLANDIA,2016,8º RISP - Governador Valadares,3) Interior de MG,30
MATERLANDIA,2017,8º RISP - Governador Valadares,3) Interior de MG,23
MATERLANDIA,2018,8º RISP - Governador Valadares,3) Interior de MG,24
MATERLANDIA,2019,8º RISP - Governador Valadares,3) Interior de MG,33
MATERLANDIA,2020,8º Departamento - Governador Valadares,3) Interior de MG,22
MATERLANDIA,2021,8º Departamento - Governador Valadares,3) Interior de MG,15
MATEUS LEME,2014,2º RISP - Contagem,2) RMBH (sem BH),350
MATEUS LEME,2015,2º RISP - Contagem,2) RMBH (sem BH),307
MATEUS LEME,2016,2º RISP - Contagem,2) RMBH (sem BH),337
MATEUS LEME,2017,2º RISP - Contagem,2) RMBH (sem BH),323
MATEUS LEME,2018,2º RISP - Contagem,2) RMBH (sem BH),350
MATEUS LEME,2019,2º RISP - Contagem,2) RMBH (sem BH),322
MATEUS LEME,2020,2º Departamento - Contagem,2) RMBH (sem BH),261
MATEUS LEME,2021,2º Departamento - Contagem,2) RMBH (sem BH),299
MATHIAS LOBATO,2014,8º RISP - Governador Valadares,3) Interior de MG,23
MATHIAS LOBATO,2015,8º RISP - Governador Valadares,3) Interior de MG,33
MATHIAS LOBATO,2016,8º RISP - Governador Valadares,3) Interior de MG,32
MATHIAS LOBATO,2017,8º RISP - Governador Valadares,3) Interior de MG,45
MATHIAS LOBATO,2018,8º RISP - Governador Valadares,3) Interior de MG,27
MATHIAS LOBATO,2019,8º RISP - Governador Valadares,3) Interior de MG,34
MATHIAS LOBATO,2020,8º Departamento - Governador Valadares,3) Interior de MG,35
MATHIAS LOBATO,2021,8º Departamento - Governador Valadares,3) Interior de MG,26
MATIAS BARBOSA,2014,4º RISP - Juiz de Fora,3) Interior de MG,107
MATIAS BARBOSA,2015,4º RISP - Juiz de Fora,3) Interior de MG,115
MATIAS BARBOSA,2016,4º RISP - Juiz de Fora,3) Interior de MG,100
MATIAS BARBOSA,2017,4º RISP - Juiz de Fora,3) Interior de MG,126
MATIAS BARBOSA,2018,4º RISP - Juiz de Fora,3) Interior de MG,106
MATIAS BARBOSA,2019,4º RISP - Juiz de Fora,3) Interior de MG,109
MATIAS BARBOSA,2020,4º Departamento - Juiz de Fora,3) Interior de MG,121
MATIAS BARBOSA,2021,4º Departamento - Juiz de Fora,3) Interior de MG,116
MATIAS CARDOSO,2014,11º RISP - Montes Claros,3) Interior de MG,51
MATIAS CARDOSO,2015,11º RISP - Montes Claros,3) Interior de MG,44
MATIAS CARDOSO,2016,11º RISP - Montes Claros,3) Interior de MG,37
MATIAS CARDOSO,2017,11º RISP - Montes Claros,3) Interior de MG,38
MATIAS CARDOSO,2018,11º RISP - Montes Claros,3) Interior de MG,47
MATIAS CARDOSO,2019,11º RISP - Montes Claros,3) Interior de MG,32
MATIAS CARDOSO,2020,11º Departamento - Montes Claros,3) Interior de MG,41
MATIAS CARDOSO,2021,11º Departamento - Montes Claros,3) Interior de MG,56
MATIPO,2014,12º RISP - Ipatinga,3) Interior de MG,144
MATIPO,2015,12º RISP - Ipatinga,3) Interior de MG,147
MATIPO,2016,12º RISP - Ipatinga,3) Interior de MG,186
MATIPO,2017,12º RISP - Ipatinga,3) Interior de MG,175
MATIPO,2018,12º RISP - Ipatinga,3) Interior de MG,171
MATIPO,2019,12º RISP - Ipatinga,3) Interior de MG,171
MATIPO,2020,12º Departamento - Ipatinga,3) Interior de MG,162
MATIPO,2021,12º Departamento - Ipatinga,3) Interior de MG,162
MATO VERDE,2014,11º RISP - Montes Claros,3) Interior de MG,88
