Município,Ano,População,Número de Vítimas,Índice de Violência,RISP,RMBH,PIB per capita
ANGELANDIA,2014,8416.0,57.0,67.72813688212928,14º RISP - Curvelo,3) Interior de MG,9042.48
ANGELANDIA,2015,8460.0,44.0,52.00945626477541,14º RISP - Curvelo,3) Interior de MG,7990.93
ANGELANDIA,2016,8502.0,77.0,90.56692542931074,14º RISP - Curvelo,3) Interior de MG,9396.89
ANGELANDIA,2017,8541.0,38.0,44.491277367989696,14º RISP - Curvelo,3) Interior de MG,9096.25
ANGELANDIA,2018,8481.0,42.0,49.522461973823845,14º RISP - Curvelo,3) Interior de MG,10280.46
ANGELANDIA,2019,8520.0,64.0,75.11737089201878,14º RISP - Curvelo,3) Interior de MG,10536.52
ANGELANDIA,2020,8557.0,55.0,64.27486268552063,14º Departamento - Curvelo,3) Interior de MG,13531.29
ANGELANDIA,2021,8594.0,31.0,36.0716779148243,14º Departamento - Curvelo,3) Interior de MG,16818.81
ANTONIO CARLOS,2014,11534.0,77.0,66.75914687012312,13º RISP - Barbacena,3) Interior de MG,10248.81
ANTONIO CARLOS,2015,11560.0,78.0,67.47404844290658,13º RISP - Barbacena,3) Interior de MG,10837.61
ANTONIO CARLOS,2016,11584.0,94.0,81.14640883977901,13º RISP - Barbacena,3) Interior de MG,12170.91
ANTONIO CARLOS,2017,11608.0,109.0,93.90075809786354,13º RISP - Barbacena,3) Interior de MG,12141.17
ANTONIO CARLOS,2018,11432.0,105.0,91.84744576627011,13º RISP - Barbacena,3) Interior de MG,14338.45
ANTONIO CARLOS,2019,11445.0,101.0,88.24814329401485,13º RISP - Barbacena,3) Interior de MG,13910.66
ANTONIO CARLOS,2020,11459.0,73.0,63.70538441399773,13º Departamento - Barbacena,3) Interior de MG,17159.75
ANTONIO CARLOS,2021,11471.0,105.0,91.5351756603609,13º Departamento - Barbacena,3) Interior de MG,21088.32
ANTONIO DIAS,2014,9711.0,21.0,21.62496138399753,12º RISP - Ipatinga,3) Interior de MG,12535.28
ANTONIO DIAS,2015,9685.0,28.0,28.910686628807433,12º RISP - Ipatinga,3) Interior de MG,15764.93
ANTONIO DIAS,2016,9660.0,34.0,35.196687370600415,12º RISP - Ipatinga,3) Interior de MG,15187.87
ANTONIO DIAS,2017,9637.0,36.0,37.35602365881498,12º RISP - Ipatinga,3) Interior de MG,19665.92
ANTONIO DIAS,2018,9363.0,43.0,45.92545124425932,12º RISP - Ipatinga,3) Interior de MG,26678.18
ANTONIO DIAS,2019,9318.0,41.0,44.00085855333763,12º RISP - Ipatinga,3) Interior de MG,34583.68
ANTONIO DIAS,2020,9275.0,34.0,36.65768194070081,12º Departamento - Ipatinga,3) Interior de MG,42378.93
ANTONIO DIAS,2021,9233.0,36.0,38.990577277158025,12º Departamento - Ipatinga,3) Interior de MG,96894.13
ANTONIO PRADO DE MINAS,2014,1685.0,9.0,53.41246290801187,4º RISP - Juiz de Fora,3) Interior de MG,10808.32
ANTONIO PRADO DE MINAS,2015,1677.0,6.0,35.77817531305904,4º RISP - Juiz de Fora,3) Interior de MG,11697.78
ANTONIO PRADO DE MINAS,2016,1670.0,6.0,35.92814371257485,4º RISP - Juiz de Fora,3) Interior de MG,12767.89
ANTONIO PRADO DE MINAS,2017,1664.0,9.0,54.08653846153846,4º RISP - Juiz de Fora,3) Interior de MG,13453.84
ANTONIO PRADO DE MINAS,2018,1609.0,8.0,49.72032318210068,4º RISP - Juiz de Fora,3) Interior de MG,14450.92
ANTONIO PRADO DE MINAS,2019,1598.0,8.0,50.06257822277848,4º RISP - Juiz de Fora,3) Interior de MG,14819.58
ANTONIO PRADO DE MINAS,2020,1587.0,8.0,50.40957781978576,4º Departamento - Juiz de Fora,3) Interior de MG,16747.64
ANTONIO PRADO DE MINAS,2021,1577.0,2.0,12.682308180088777,4º Departamento - Juiz de Fora,3) Interior de MG,18117.22
ARACAI,2014,2344.0,13.0,55.460750853242324,19º RISP - Sete Lagoas,3) Interior de MG,15926.45
ARACAI,2015,2352.0,15.0,63.775510204081634,19º RISP - Sete Lagoas,3) Interior de MG,16441.15
ARACAI,2016,2361.0,6.0,25.412960609911057,19º RISP - Sete Lagoas,3) Interior de MG,19193.15
ARACAI,2017,2368.0,17.0,71.79054054054055,19º RISP - Sete Lagoas,3) Interior de MG,24551.94
ARACAI,2018,2341.0,15.0,64.07518154634771,19º RISP - Sete Lagoas,3) Interior de MG,23721.19
ARACAI,2019,2347.0,21.0,89.47592671495526,19º RISP - Sete Lagoas,3) Interior de MG,24302.1
ARACAI,2020,2354.0,10.0,42.48088360237893,19º Departamento - Sete Lagoas,3) Interior de MG,24316.44
ARACAI,2021,2360.0,12.0,50.847457627118644,19º Departamento - Sete Lagoas,3) Interior de MG,25422.8
ARACITABA,2014,2112.0,3.0,14.204545454545455,13º RISP - Barbacena,3) Interior de MG,8890.79
ARACITABA,2015,2112.0,4.0,18.93939393939394,13º RISP - Barbacena,3) Interior de MG,9478.16
ARACITABA,2016,2112.0,6.0,28.40909090909091,13º RISP - Barbacena,3) Interior de MG,10496.01
ARACITABA,2017,2111.0,5.0,23.685457129322597,13º RISP - Barbacena,3) Interior de MG,10600.38
ARACITABA,2018,2066.0,8.0,38.72216844143272,13º RISP - Barbacena,3) Interior de MG,12022.88
ARACITABA,2019,2063.0,1.0,4.847309743092584,13º RISP - Barbacena,3) Interior de MG,11604.4
ARACITABA,2020,2059.0,5.0,24.283632831471586,13º Departamento - Barbacena,3) Interior de MG,13378.56
ARACITABA,2021,2056.0,17.0,82.68482490272373,13º Departamento - Barbacena,3) Interior de MG,15253.67
ARACUAI,2014,37220.0,467.0,125.47017732401935,15º RISP - Teófilo Otoni,3) Interior de MG,9146.81
ARACUAI,2015,37270.0,440.0,118.05741883552454,15º RISP - Teófilo Otoni,3) Interior de MG,9758.89
ARACUAI,2016,37317.0,405.0,108.52962456789132,15º RISP - Teófilo Otoni,3) Interior de MG,9807.09
ARACUAI,2017,37361.0,416.0,111.34605604775032,15º RISP - Teófilo Otoni,3) Interior de MG,10511.83
ARACUAI,2018,36705.0,304.0,82.82250374608365,15º RISP - Teófilo Otoni,3) Interior de MG,10984.42
ARACUAI,2019,36708.0,295.0,80.36395336166503,15º RISP - Teófilo Otoni,3) Interior de MG,12602.86
ARACUAI,2020,36712.0,320.0,87.16495968620613,15º Departamento - Teófilo Otoni,3) Interior de MG,13436.38
ARACUAI,2021,36715.0,295.0,80.34863134958464,15º Departamento - Teófilo Otoni,3) Interior de MG,14163.67
ARAGUARI,2014,115632.0,1169.0,101.09658226096583,9º RISP - Uberlândia,3) Interior de MG,28619.71
ARAGUARI,2015,116267.0,753.0,64.76472257820362,9º RISP - Uberlândia,3) Interior de MG,31775.44
ARAGUARI,2016,116871.0,667.0,57.071471964815906,9º RISP - Uberlândia,3) Interior de MG,32951.37
ARAGUARI,2017,117445.0,716.0,60.964706884073394,9º RISP - Uberlândia,3) Interior de MG,34842.96
ARAGUARI,2018,116691.0,812.0,69.5854864556821,9º RISP - Uberlândia,3) Interior de MG,39998.08
ARAGUARI,2019,117267.0,883.0,75.29825099985503,9º RISP - Uberlândia,3) Interior de MG,47212.16
ARAGUARI,2020,117825.0,891.0,75.62062380649267,9º Departamento - Uberlândia,3) Interior de MG,50303.9
ARAGUARI,2021,118361.0,839.0,70.8848353765176,9º Departamento - Uberlândia,3) Interior de MG,49322.18
ARANTINA,2014,2884.0,8.0,27.739251040221916,13º RISP - Barbacena,3) Interior de MG,14165.4
ARANTINA,2015,2880.0,14.0,48.611111111111114,13º RISP - Barbacena,3) Interior de MG,15280.41
ARANTINA,2016,2877.0,11.0,38.234271810914144,13º RISP - Barbacena,3) Interior de MG,18458.77
ARANTINA,2017,2873.0,5.0,17.40341106856944,13º RISP - Barbacena,3) Interior de MG,16588.39
ARANTINA,2018,2804.0,7.0,24.964336661911553,13º RISP - Barbacena,3) Interior de MG,17587.41
ARANTINA,2019,2795.0,15.0,53.66726296958855,13º RISP - Barbacena,3) Interior de MG,19386.19
ARANTINA,2020,2787.0,13.0,46.645138141370644,13º Departamento - Barbacena,3) Interior de MG,24496.98
ARANTINA,2021,2779.0,2.0,7.196833393306944,13º Departamento - Barbacena,3) Interior de MG,31861.03
ARAPONGA,2014,8478.0,31.0,36.565227648030195,4º RISP - Juiz de Fora,3) Interior de MG,7510.08
ARAPONGA,2015,8501.0,37.0,43.524291259851786,4º RISP - Juiz de Fora,3) Interior de MG,8435.61
ARAPONGA,2016,8523.0,39.0,45.75853572685674,4º RISP - Juiz de Fora,3) Interior de MG,9733.76
ARAPONGA,2017,8544.0,31.0,36.28277153558053,4º RISP - Juiz de Fora,3) Interior de MG,10467.48
ARAPONGA,2018,8425.0,23.0,27.29970326409496,4º RISP - Juiz de Fora,3) Interior de MG,9605.98
ARAPONGA,2019,8439.0,28.0,33.17928664533713,4º RISP - Juiz de Fora,3) Interior de MG,8689.49
ARAPONGA,2020,8453.0,29.0,34.30734650419969,4º Departamento - Juiz de Fora,3) Interior de MG,11372.4
ARAPONGA,2021,8467.0,23.0,27.164284870674383,4º Departamento - Juiz de Fora,3) Interior de MG,14443.79
ARAPORA,2014,6593.0,38.0,57.63688760806916,9º RISP - Uberlândia,3) Interior de MG,119074.56
ARAPORA,2015,6657.0,45.0,67.598017124831,9º RISP - Uberlândia,3) Interior de MG,204743.13
ARAPORA,2016,6717.0,32.0,47.64031561709096,9º RISP - Uberlândia,3) Interior de MG,161170.42
ARAPORA,2017,6774.0,43.0,63.478004133451435,9º RISP - Uberlândia,3) Interior de MG,175626.88
ARAPORA,2018,6804.0,49.0,72.0164609053498,9º RISP - Uberlândia,3) Interior de MG,189248.93
ARAPORA,2019,6869.0,49.0,71.33498325811618,9º RISP - Uberlândia,3) Interior de MG,200461.04
ARAPORA,2020,6931.0,45.0,64.92569614774203,9º Departamento - Uberlândia,3) Interior de MG,210993.23
ARAPORA,2021,6992.0,56.0,80.09153318077803,9º Departamento - Uberlândia,3) Interior de MG,185156.76
ARAPUA,2014,2870.0,10.0,34.84320557491289,10º RISP - Patos de Minas,3) Interior de MG,32695.03
ARAPUA,2015,2875.0,6.0,20.8695652173913,10º RISP - Patos de Minas,3) Interior de MG,34779.19
ARAPUA,2016,2879.0,15.0,52.10142410559222,10º RISP - Patos de Minas,3) Interior de MG,40657.08
ARAPUA,2017,2883.0,10.0,34.6860908775581,10º RISP - Patos de Minas,3) Interior de MG,39925.41
ARAPUA,2018,2833.0,13.0,45.88775150017649,10º RISP - Patos de Minas,3) Interior de MG,40084.72
ARAPUA,2019,2834.0,10.0,35.28581510232887,10º RISP - Patos de Minas,3) Interior de MG,44875.17
ARAPUA,2020,2835.0,12.0,42.32804232804233,10º Departamento - Patos de Minas,3) Interior de MG,56781.13
ARAPUA,2021,2836.0,9.0,31.734837799717912,10º Departamento - Patos de Minas,3) Interior de MG,60936.37
ARAUJOS,2014,8645.0,75.0,86.75534991324466,7º RISP - Divinópolis,3) Interior de MG,27593.4
ARAUJOS,2015,8768.0,68.0,77.55474452554745,7º RISP - Divinópolis,3) Interior de MG,27110.81
ARAUJOS,2016,8885.0,55.0,61.90208216094542,7º RISP - Divinópolis,3) Interior de MG,29952.1
ARAUJOS,2017,8996.0,40.0,44.464206313917295,7º RISP - Divinópolis,3) Interior de MG,34479.22
ARAUJOS,2018,9142.0,21.0,22.97090352220521,7º RISP - Divinópolis,3) Interior de MG,33440.81
ARAUJOS,2019,9273.0,42.0,45.29278550630864,7º RISP - Divinópolis,3) Interior de MG,36594.61
ARAUJOS,2020,9401.0,67.0,71.2690139346878,7º Departamento - Divinópolis,3) Interior de MG,39792.34
ARAUJOS,2021,9523.0,61.0,64.05544471280058,7º Departamento - Divinópolis,3) Interior de MG,49809.64
ARAXA,2014,101136.0,993.0,98.18462268628382,5º RISP - Uberaba,3) Interior de MG,47033.45
ARAXA,2015,102238.0,1066.0,104.26651538566874,5º RISP - Uberaba,3) Interior de MG,47945.4
ARAXA,2016,103287.0,1158.0,112.1147869528595,5º RISP - Uberaba,3) Interior de MG,46131.44
ARAXA,2017,104283.0,1094.0,104.90684004104217,5º RISP - Uberaba,3) Interior de MG,49318.66
ARAXA,2018,105083.0,1111.0,105.7259499633623,5º RISP - Uberaba,3) Interior de MG,58868.95
ARAXA,2019,106229.0,1045.0,98.37238418887497,5º RISP - Uberaba,3) Interior de MG,60667.38
ARAXA,2020,107337.0,995.0,92.69869662837604,5º Departamento - Uberaba,3) Interior de MG,56754.4
ARAXA,2021,108403.0,944.0,87.08246081750505,5º Departamento - Uberaba,3) Interior de MG,82570.25
ARCEBURGO,2014,10262.0,36.0,35.080880919898654,18º RISP - Poços de Caldas,3) Interior de MG,21536.43
ARCEBURGO,2015,10373.0,21.0,20.244866480285356,18º RISP - Poços de Caldas,3) Interior de MG,22319.87
ARCEBURGO,2016,10478.0,43.0,41.03836610040084,18º RISP - Poços de Caldas,3) Interior de MG,25067.17
ARCEBURGO,2017,10578.0,41.0,38.75968992248062,18º RISP - Poços de Caldas,3) Interior de MG,25316.43
ARCEBURGO,2018,10657.0,48.0,45.04081824153139,18º RISP - Poços de Caldas,3) Interior de MG,27258.53
ARCEBURGO,2019,10772.0,39.0,36.204975863349425,18º RISP - Poços de Caldas,3) Interior de MG,27721.17
ARCEBURGO,2020,10883.0,47.0,43.186621336028665,18º Departamento - Poços de Caldas,3) Interior de MG,29423.11
ARCEBURGO,2021,10990.0,54.0,49.13557779799818,18º Departamento - Poços de Caldas,3) Interior de MG,31547.24
ARCOS,2014,38946.0,264.0,67.7861654598675,7º RISP - Divinópolis,3) Interior de MG,33668.69
ARCOS,2015,39249.0,354.0,90.19338072307575,7º RISP - Divinópolis,3) Interior de MG,31701.75
ARCOS,2016,39537.0,344.0,87.00710726661102,7º RISP - Divinópolis,3) Interior de MG,27928.14
ARCOS,2017,39811.0,249.0,62.54552761799503,7º RISP - Divinópolis,3) Interior de MG,30892.11
ARCOS,2018,39793.0,303.0,76.14404543512678,7º RISP - Divinópolis,3) Interior de MG,32001.69
ARCOS,2019,40092.0,362.0,90.29232764641324,7º RISP - Divinópolis,3) Interior de MG,42179.25
ARCOS,2020,40380.0,310.0,76.77067855373947,7º Departamento - Divinópolis,3) Interior de MG,37756.62
ARCOS,2021,40658.0,290.0,71.32667617689016,7º Departamento - Divinópolis,3) Interior de MG,57713.61
AREADO,2014,14624.0,130.0,88.89496717724288,18º RISP - Poços de Caldas,3) Interior de MG,12350.14
AREADO,2015,14740.0,108.0,73.27001356852104,18º RISP - Poços de Caldas,3) Interior de MG,13579.98
AREADO,2016,14851.0,85.0,57.23520301663188,18º RISP - Poços de Caldas,3) Interior de MG,14630.93
AREADO,2017,14956.0,109.0,72.88044931799946,18º RISP - Poços de Caldas,3) Interior de MG,15108.74
AREADO,2018,14955.0,133.0,88.93346706787028,18º RISP - Poços de Caldas,3) Interior de MG,15422.61
AREADO,2019,15070.0,92.0,61.048440610484406,18º RISP - Poços de Caldas,3) Interior de MG,14943.23
AREADO,2020,15181.0,111.0,73.11771293063698,18º Departamento - Poços de Caldas,3) Interior de MG,16611.74
AREADO,2021,15288.0,89.0,58.215593929879645,18º Departamento - Poços de Caldas,3) Interior de MG,20234.71
ARGIRITA,2014,2907.0,12.0,41.279669762641895,4º RISP - Juiz de Fora,3) Interior de MG,8759.36
ARGIRITA,2015,2890.0,8.0,27.681660899653977,4º RISP - Juiz de Fora,3) Interior de MG,8978.71
ARGIRITA,2016,2874.0,13.0,45.23312456506611,4º RISP - Juiz de Fora,3) Interior de MG,10648.67
ARGIRITA,2017,2859.0,26.0,90.94088842252535,4º RISP - Juiz de Fora,3) Interior de MG,11250.93
ARGIRITA,2018,2751.0,17.0,61.79571065067248,4º RISP - Juiz de Fora,3) Interior de MG,12047.4
ARGIRITA,2019,2727.0,15.0,55.00550055005501,4º RISP - Juiz de Fora,3) Interior de MG,12732.5
ARGIRITA,2020,2704.0,20.0,73.96449704142012,4º Departamento - Juiz de Fora,3) Interior de MG,13573.26
ARGIRITA,2021,2681.0,17.0,63.409175680716146,4º Departamento - Juiz de Fora,3) Interior de MG,14954.09
ARICANDUVA,2014,5078.0,15.0,29.539188656951556,14º RISP - Curvelo,3) Interior de MG,6641.63
ARICANDUVA,2015,5118.0,21.0,41.03165298944901,14º RISP - Curvelo,3) Interior de MG,8369.26
ARICANDUVA,2016,5156.0,13.0,25.2133436772692,14º RISP - Curvelo,3) Interior de MG,7368.62
ARICANDUVA,2017,5192.0,23.0,44.29892141756549,14º RISP - Curvelo,3) Interior de MG,8464.0
ARICANDUVA,2018,5191.0,14.0,26.96975534579079,14º RISP - Curvelo,3) Interior de MG,9963.98
ARICANDUVA,2019,5231.0,17.0,32.49856623972472,14º RISP - Curvelo,3) Interior de MG,10187.39
ARICANDUVA,2020,5269.0,26.0,49.34522679825394,14º Departamento - Curvelo,3) Interior de MG,11513.54
ARICANDUVA,2021,5305.0,28.0,52.7803958529689,14º Departamento - Curvelo,3) Interior de MG,12645.43
ARINOS,2014,18210.0,136.0,74.68423942888522,16º RISP - Unaí,3) Interior de MG,9992.54
ARINOS,2015,18221.0,144.0,79.02969101586082,16º RISP - Unaí,3) Interior de MG,10857.42
ARINOS,2016,18232.0,169.0,92.69416410706451,16º RISP - Unaí,3) Interior de MG,11184.66
ARINOS,2017,18243.0,176.0,96.47536041221291,16º RISP - Unaí,3) Interior de MG,11254.84
ARINOS,2018,17888.0,146.0,81.61896243291592,16º RISP - Unaí,3) Interior de MG,12242.04
ARINOS,2019,17875.0,131.0,73.2867132867133,16º RISP - Unaí,3) Interior de MG,13075.84
ARINOS,2020,17862.0,136.0,76.13929011308923,16º Departamento - Unaí,3) Interior de MG,15685.81
ARINOS,2021,17850.0,124.0,69.46778711484595,16º Departamento - Unaí,3) Interior de MG,17849.84
ASTOLFO DUTRA,2014,13840.0,64.0,46.24277456647399,4º RISP - Juiz de Fora,3) Interior de MG,19097.6
ASTOLFO DUTRA,2015,13937.0,51.0,36.593241013130516,4º RISP - Juiz de Fora,3) Interior de MG,18914.37
ASTOLFO DUTRA,2016,14030.0,78.0,55.5951532430506,4º RISP - Juiz de Fora,3) Interior de MG,19783.75
ASTOLFO DUTRA,2017,14118.0,49.0,34.707465646692164,4º RISP - Juiz de Fora,3) Interior de MG,21252.45
ASTOLFO DUTRA,2018,14085.0,69.0,48.988285410010654,4º RISP - Juiz de Fora,3) Interior de MG,18913.8
ASTOLFO DUTRA,2019,14179.0,44.0,31.031807602792863,4º RISP - Juiz de Fora,3) Interior de MG,21516.33
ASTOLFO DUTRA,2020,14270.0,37.0,25.928521373510865,4º Departamento - Juiz de Fora,3) Interior de MG,19097.61
ASTOLFO DUTRA,2021,14358.0,58.0,40.39559827273994,4º Departamento - Juiz de Fora,3) Interior de MG,20339.56
ATALEIA,2014,14188.0,79.0,55.68085706230618,15º RISP - Teófilo Otoni,3) Interior de MG,9139.32
ATALEIA,2015,14039.0,79.0,56.2718142317829,15º RISP - Teófilo Otoni,3) Interior de MG,10129.48
ATALEIA,2016,13897.0,72.0,51.809743110023746,15º RISP - Teófilo Otoni,3) Interior de MG,10630.16
ATALEIA,2017,13762.0,94.0,68.30402557767766,15º RISP - Teófilo Otoni,3) Interior de MG,9577.91
ATALEIA,2018,13064.0,102.0,78.07715860379669,15º RISP - Teófilo Otoni,3) Interior de MG,9695.45
ATALEIA,2019,12868.0,73.0,56.72987255206714,15º RISP - Teófilo Otoni,3) Interior de MG,12308.09
ATALEIA,2020,12678.0,76.0,59.94636377977599,15º Departamento - Teófilo Otoni,3) Interior de MG,14580.44
ATALEIA,2021,12496.0,79.0,63.2202304737516,15º Departamento - Teófilo Otoni,3) Interior de MG,15926.39
AUGUSTO DE LIMA,2014,5051.0,44.0,87.11146307661849,14º RISP - Curvelo,3) Interior de MG,11396.52
AUGUSTO DE LIMA,2015,5041.0,34.0,67.44693513191827,14º RISP - Curvelo,3) Interior de MG,11658.29
AUGUSTO DE LIMA,2016,5032.0,22.0,43.7201907790143,14º RISP - Curvelo,3) Interior de MG,12675.85
AUGUSTO DE LIMA,2017,5023.0,29.0,57.73442166036234,14º RISP - Curvelo,3) Interior de MG,12852.13
AUGUSTO DE LIMA,2018,4888.0,26.0,53.191489361702125,14º RISP - Curvelo,3) Interior de MG,14613.97
AUGUSTO DE LIMA,2019,4869.0,18.0,36.96857670979667,14º RISP - Curvelo,3) Interior de MG,13135.46
AUGUSTO DE LIMA,2020,4851.0,29.0,59.781488352916924,14º Departamento - Curvelo,3) Interior de MG,13714.3
AUGUSTO DE LIMA,2021,4833.0,38.0,78.6261121456652,14º Departamento - Curvelo,3) Interior de MG,18423.57
BAEPENDI,2014,19117.0,101.0,52.8325574096354,17º RISP - Pouso Alegre,3) Interior de MG,11684.05
BAEPENDI,2015,19186.0,78.0,40.65464401125821,17º RISP - Pouso Alegre,3) Interior de MG,12499.82
BAEPENDI,2016,19252.0,129.0,67.00602534801578,17º RISP - Pouso Alegre,3) Interior de MG,14077.45
BAEPENDI,2017,19315.0,99.0,51.255500906031585,17º RISP - Pouso Alegre,3) Interior de MG,13603.0
BAEPENDI,2018,19094.0,97.0,50.8012988373311,17º RISP - Pouso Alegre,3) Interior de MG,14412.18
BAEPENDI,2019,19148.0,107.0,55.88050971380823,17º RISP - Pouso Alegre,3) Interior de MG,15997.92
BAEPENDI,2020,19199.0,101.0,52.60690660971926,17º Departamento - Pouso Alegre,3) Interior de MG,16933.08
BAEPENDI,2021,19249.0,80.0,41.560600550677954,17º Departamento - Pouso Alegre,3) Interior de MG,19795.44
BALDIM,2014,8082.0,56.0,69.28977975748577,19º RISP - Sete Lagoas,2) RMBH (sem BH),10042.51
BALDIM,2015,8071.0,49.0,60.71118820468344,19º RISP - Sete Lagoas,2) RMBH (sem BH),9900.11
BALDIM,2016,8061.0,63.0,78.15407517677708,19º RISP - Sete Lagoas,2) RMBH (sem BH),12687.01
BALDIM,2017,8051.0,78.0,96.88237486026581,19º RISP - Sete Lagoas,2) RMBH (sem BH),13367.11
BALDIM,2018,7851.0,90.0,114.6350783339702,19º RISP - Sete Lagoas,2) RMBH (sem BH),14338.09
BALDIM,2019,7826.0,63.0,80.50089445438283,19º RISP - Sete Lagoas,2) RMBH (sem BH),18512.55
BALDIM,2020,7803.0,56.0,71.76726899910291,19º Departamento - Sete Lagoas,2) RMBH (sem BH),20891.28
BALDIM,2021,7780.0,60.0,77.12082262210797,19º Departamento - Sete Lagoas,2) RMBH (sem BH),25871.06
BAMBUI,2014,23759.0,219.0,92.17559661601919,7º RISP - Divinópolis,3) Interior de MG,19236.74
BAMBUI,2015,23850.0,177.0,74.21383647798741,7º RISP - Divinópolis,3) Interior de MG,20076.72
BAMBUI,2016,23936.0,175.0,73.11163101604278,7º RISP - Divinópolis,3) Interior de MG,24260.36
BAMBUI,2017,24018.0,165.0,68.69847614289283,7º RISP - Divinópolis,3) Interior de MG,21961.2
BAMBUI,2018,23757.0,206.0,86.71128509491939,7º RISP - Divinópolis,3) Interior de MG,22803.16
BAMBUI,2019,23829.0,188.0,78.89546351084813,7º RISP - Divinópolis,3) Interior de MG,23859.92
BAMBUI,2020,23898.0,163.0,68.20654448070968,7º Departamento - Divinópolis,3) Interior de MG,27087.25
BAMBUI,2021,23964.0,143.0,59.67284259722918,7º Departamento - Divinópolis,3) Interior de MG,32549.38
BANDEIRA,2014,5039.0,19.0,37.70589402659258,15º RISP - Teófilo Otoni,3) Interior de MG,7632.31
BANDEIRA,2015,5019.0,15.0,29.886431560071728,15º RISP - Teófilo Otoni,3) Interior de MG,8080.23
BANDEIRA,2016,5001.0,19.0,37.99240151969606,15º RISP - Teófilo Otoni,3) Interior de MG,9037.03
BANDEIRA,2017,4984.0,14.0,28.089887640449437,15º RISP - Teófilo Otoni,3) Interior de MG,8907.16
